uploaderId,type,id,live_status
@bonj55,streams,H4F9GKVeMIo,was_live
@bonj55,streams,nCiMw25pDGc,was_live
@bonj55,streams,Au3ucr43VGw,was_live
@bonj55,streams,3YF_caF321c,was_live
@bonj55,streams,BW44v7JCaps,was_live
@bonj55,streams,Zie7Ay-l8R8,was_live
@bonj55,streams,S0vO8LUviHY,was_live
@bonj55,streams,cdO6EGIroyA,was_live
@bonj55,streams,A2tn0ft4c4Q,was_live
@bonj55,streams,SsYmq8fh8DA,was_live
@bonj55,streams,fQIvsiEZk08,was_live
@bonj55,streams,efQ7vnOMbLU,was_live
@bonj55,streams,N9w6KOHxZCU,was_live
@bonj55,streams,5wwbbYEVyXg,was_live
@bonj55,streams,LAJ8Z0PIpfE,was_live
@bonj55,streams,slhyu04qU_E,was_live
@bonj55,streams,vbicJznqjpo,was_live
@bonj55,streams,0Fh2cgCuSHc,was_live
@bonj55,streams,Pz1B9Bg0h1w,was_live
@bonj55,streams,KmEJJjO0SZ4,was_live
@bonj55,streams,g3mFjSGg9dw,was_live
@bonj55,streams,GgNryX60HOA,was_live
@bonj55,streams,BPOKRTjIMVM,was_live
@bonj55,streams,BRsJdB0X5BE,was_live
@bonj55,streams,z97nME96H5I,was_live
@bonj55,streams,ZKgkYu5Rgss,was_live
@bonj55,streams,iyuNw2nIuhU,was_live
@bonj55,streams,xWrrIlUKIUM,was_live
@bonj55,streams,djE4ZgCn2T4,was_live
@bonj55,streams,CcmiAVycP2Q,was_live
@bonj55,streams,Fch5-VMB6QQ,was_live
@bonj55,streams,bB_Ue6F_c7Q,was_live
@bonj55,streams,tDDVSde4PgY,was_live
@bonj55,streams,JFhAzyI44wQ,was_live
@bonj55,streams,0RF_KRxKUjo,was_live
@bonj55,streams,zu6DMqyio5U,was_live
@bonj55,streams,drKOFJxyrnI,was_live
@bonj55,streams,zP4ObdhKs9c,was_live
@bonj55,streams,Yo0_GlUh9hY,was_live
@bonj55,streams,Ok9l7Bsca1Q,was_live
@bonj55,streams,nlp0rq-qpqA,was_live
@bonj55,streams,M0T_1oNzFKc,was_live
@bonj55,streams,aYr0SBfyKgo,was_live
@bonj55,streams,qkTOFYdkmm8,was_live
@bonj55,streams,yq4MWLZ9VcI,was_live
@bonj55,streams,Qou1oIWgxeo,was_live
@bonj55,streams,lqY8sa7yzYk,was_live
@bonj55,streams,OzdMIh1FJ-o,was_live
@bonj55,streams,bNHFlmN6jW4,was_live
@bonj55,streams,HzGtKf8wCWU,was_live
@bonj55,streams,Nhv591RunjU,was_live
@bonj55,streams,6HmENgwsIoo,was_live
@bonj55,streams,xGTSzz1SJqQ,was_live
@bonj55,streams,OYn4MboCT1w,was_live
@bonj55,streams,Gl0rkNRJyps,was_live
@bonj55,streams,FE4xK57A3Hs,was_live
@bonj55,streams,Zj-bwJs1cPs,was_live
@bonj55,streams,BKDqMqI4cmA,was_live
@bonj55,streams,_dWv5-JEGhU,was_live
@bonj55,streams,YjXACZxWX6o,was_live
@bonj55,streams,lIyjMHMIodE,was_live
@bonj55,streams,E3y_S78s7J0,was_live
@bonj55,streams,5Dx_heNn3d8,was_live
@bonj55,streams,CUHedw7BKVQ,was_live
@bonj55,streams,mC4-_iDq2sI,was_live
@bonj55,streams,lDhrDS74xGE,was_live
@bonj55,streams,y2YIUcK5LGk,was_live
@bonj55,streams,_wF-6Fn2eZ8,was_live
@bonj55,streams,24jjbuWo1hM,was_live
@bonj55,streams,3RZAyiw0SpY,was_live
@bonj55,streams,IJ2R1ViE0V8,was_live
@bonj55,streams,tPJZM0nXlH0,was_live
@bonj55,streams,KprLBIhUVVM,was_live
@bonj55,streams,sDV0SsBRzn0,was_live
@bonj55,streams,XDc1JqZhpB4,was_live
@bonj55,streams,IPQvKz3ylm4,was_live
@bonj55,streams,bFohXSwa3lc,was_live
@bonj55,streams,kgDnUnhg3EM,was_live
@bonj55,streams,6jUHnysF9gE,was_live
@bonj55,streams,VFGKiOuTqxI,was_live
@bonj55,streams,81oJq8pNIsw,was_live
@bonj55,streams,Eppbgu9Dk34,was_live
@bonj55,streams,EWbmg_c_aAg,was_live
@bonj55,streams,7rQOoXl5Chw,was_live
@bonj55,streams,b0l20J1X01g,was_live
@bonj55,streams,dAB3Q97VIsU,was_live
@bonj55,streams,VASgYfgDKVk,was_live
@bonj55,streams,L2U7QG9CU9w,was_live
@bonj55,streams,btmeiiik_EA,was_live
@bonj55,streams,Dnq5e_2fN3U,was_live
@bonj55,streams,f1RPxOrztRo,was_live
@bonj55,streams,mH_YSeATSY8,was_live
@bonj55,streams,fRFacggo1Ho,was_live
@bonj55,streams,iMfjvDmJAHE,was_live
@bonj55,streams,QIespTdFh6U,was_live
@bonj55,streams,j0wonUO5Esg,was_live
@bonj55,streams,_rSCqoLzEts,was_live
@bonj55,streams,kMiBi9odtyI,was_live
@bonj55,streams,qluIMWEaLDM,was_live
@bonj55,streams,aafB7EHtsJM,was_live
@bonj55,streams,-k7WpOtzebM,was_live
@bonj55,streams,lleomA9puYk,was_live
@bonj55,streams,cP2vr4O01F8,was_live
@bonj55,streams,Xij21Hf7Ytk,was_live
@bonj55,streams,VpN8jFacL7o,was_live
@bonj55,streams,SfvVRR9YupQ,was_live
@bonj55,streams,F1FVjQy2yDk,was_live
@bonj55,streams,LAXy1ZBpOVI,was_live
@bonj55,streams,AkOLE0faJbI,was_live
@bonj55,streams,mtN7rl0AJ5Q,was_live
@bonj55,streams,lVAMVBhEQlI,was_live
@bonj55,streams,szguk3Nh14I,was_live
@bonj55,streams,HmYZSZQvzf8,was_live
@bonj55,streams,UKeT94vyMx0,was_live
@bonj55,streams,ckHpyaK_XLE,was_live
@bonj55,streams,7gIefvXLRR4,was_live
@bonj55,streams,vHtKtp-FDls,was_live
@bonj55,streams,4FRtnJUTzCA,was_live
@bonj55,streams,30ez92D1baM,was_live
@bonj55,streams,tA6fXhbTzkY,was_live
@bonj55,streams,sa_YEGb8XSk,was_live
@bonj55,streams,KPgrHx70R_8,was_live
@bonj55,streams,rXu-Gf-UbAQ,was_live
@bonj55,streams,rfRtXGBQYE4,was_live
@bonj55,streams,Si6xbQwmv7o,was_live
@bonj55,streams,lMpZndbhu-g,was_live
@bonj55,streams,o9_4FPHZx3M,was_live
@bonj55,streams,6XAJG5tTCM0,was_live
@bonj55,streams,u2EEQH75kaw,was_live
@bonj55,streams,HLJYPw_V9HM,was_live
@bonj55,streams,g8B4HX8tY_A,was_live
@bonj55,streams,iZ5AgDw3hmM,was_live
@bonj55,streams,0WmSAxXn1-w,was_live
@bonj55,streams,IwGC5lgE9W0,was_live
@bonj55,streams,HbM60d-kkp0,was_live
@bonj55,streams,fvtt83Lvrsk,was_live
@bonj55,streams,tPCg8qK1CmY,was_live
@bonj55,streams,3-5gALMH4IQ,was_live
@bonj55,streams,8xZqO4jVwhU,was_live
@bonj55,streams,nM0oobhUvfg,was_live
@bonj55,streams,w108My5LtbI,was_live
@bonj55,streams,Ld3803bqXIQ,was_live
@bonj55,streams,o3MX-XTa2f8,was_live
@bonj55,streams,Zaqt1PIPskU,was_live
@bonj55,streams,6Ylm3dAaikM,was_live
@bonj55,streams,zewAuT3O02k,was_live
@bonj55,streams,p0PINR_Khmo,was_live
@bonj55,streams,KEm-k9pU0Gk,was_live
@bonj55,streams,DvV0E4x3WE0,was_live
@bonj55,streams,8_-HKHciAX8,was_live
@bonj55,streams,DrxE9Oa62JI,was_live
@bonj55,streams,JIP10ODAkq0,was_live
@bonj55,streams,4_amqRURDu0,was_live
@bonj55,streams,DzHVveK874w,was_live
@bonj55,streams,ZQ4-ae8PjR8,was_live
@bonj55,streams,igdnxkOlUck,was_live
@bonj55,streams,qpXJRCkd_ho,was_live
@bonj55,streams,bmkFSiYWcUU,was_live
@bonj55,streams,GqKQln92Nnk,was_live
@bonj55,streams,ofD5Y7_4DDc,was_live
@bonj55,streams,lIh1gZQWVC4,was_live
@bonj55,streams,zbfltHHmVdQ,was_live
@bonj55,streams,qQoEF5Q0FoQ,was_live
@bonj55,streams,meC5fWl36cg,was_live
@bonj55,streams,ed6k5DSv5t0,was_live
@bonj55,streams,_DY8naWqJJI,was_live
@bonj55,streams,qC-5oNzjmFA,was_live
@bonj55,streams,curMjr-mHJo,was_live
@bonj55,streams,hUsT7a1vU9I,was_live
@bonj55,streams,4LgGdbazlSo,was_live
@bonj55,streams,ib02JVXLo1E,was_live
@bonj55,streams,eInL1k4SszY,was_live
@bonj55,streams,yyqG8SwgiZU,was_live
@bonj55,streams,Eplf8awiuWs,was_live
@bonj55,streams,DXK_Iu4XkVg,was_live
@bonj55,streams,RLOccQqndVQ,was_live
@bonj55,streams,iARDFc_0VnE,was_live
@bonj55,streams,gUII9f-MrJ8,was_live
@bonj55,streams,BHroTB9sev4,was_live
@bonj55,streams,dM5HzJ3oEAY,was_live
@bonj55,streams,tvSGgZSXueE,was_live
@bonj55,streams,A0MUNiaF7Jg,was_live
@bonj55,streams,NT-BuPd_JSM,was_live
@bonj55,streams,n8EpoEwumtI,was_live
@bonj55,streams,g9T66Y_sIQw,was_live
@bonj55,streams,Pq-cv5vGUi8,was_live
@bonj55,streams,9V92FBcZh7w,was_live
@bonj55,streams,TUfrU809Axw,was_live
@bonj55,streams,XKIs1s_FyyQ,was_live
@bonj55,streams,dxoa6LNyrbw,was_live
@bonj55,streams,isKqQIFsSQk,was_live
@bonj55,streams,J3K21KTw1fA,was_live
@bonj55,streams,siMI9rg1_fs,was_live
@bonj55,streams,mz_XWrKvNuY,was_live
@bonj55,streams,Qu7BszZkr1g,was_live
@bonj55,streams,mm_Md6aoIGo,was_live
@bonj55,streams,V0joX53h0Z4,was_live
@bonj55,streams,Yz8ZvTLPVjo,was_live
@bonj55,streams,Q5SWg4ySUfo,was_live
@bonj55,streams,u7X_VgyUkXw,was_live
@bonj55,streams,lF1M_rDBQ9c,was_live
@bonj55,streams,tSyoPIdKZWI,was_live
@bonj55,streams,ZfbEV2i-b6E,was_live
@bonj55,streams,BZDbEykT5Go,was_live
@bonj55,streams,QvrlsAGZpO8,was_live
@bonj55,streams,k3yRzwMShyE,was_live
@bonj55,streams,S7p7QbhEBvI,was_live
@bonj55,streams,tN6DHTEpCoU,was_live
@bonj55,streams,VPs7sEpGwE4,was_live
@bonj55,streams,2j_Tq5dV6pA,was_live
@bonj55,streams,wzCCSdsAAtA,was_live
@bonj55,streams,QP4wAQJgsrA,was_live
@bonj55,streams,teeZCw1FOiw,was_live
@bonj55,streams,ObOLD8Wrmxw,was_live
@bonj55,streams,1rE8dqaV-oM,was_live
@bonj55,streams,lWsESM6qEs8,was_live
@bonj55,streams,vfC6ctYCNUA,was_live
@bonj55,streams,871NAl6c4rs,was_live
@bonj55,streams,-lReMDl-0Ow,was_live
@bonj55,streams,Qe2_BSaG3q0,was_live
@bonj55,streams,Gd2Ekp0iAwM,was_live
@bonj55,streams,7k3YqEqXcbY,was_live
@bonj55,streams,eKY6Q8ANvns,was_live
@bonj55,streams,a2OjgK1S9o4,was_live
@bonj55,streams,oHXPyEDwYD0,was_live
@bonj55,streams,vQUTZ7_b61A,was_live
@bonj55,streams,6BbCJum3AXQ,was_live
@bonj55,streams,ay2jwD8EKOM,was_live
@bonj55,streams,fe_sP28y4Io,was_live
@bonj55,streams,moQcu17LNaM,was_live
@bonj55,streams,xU2075rCtLI,was_live
@bonj55,streams,5E1K90vu7qA,was_live
@bonj55,streams,XEMyGQjq4TE,was_live
@bonj55,streams,TGc3mr8RzKI,was_live
@bonj55,streams,Z7fyMLOhlGY,was_live
@bonj55,streams,agsrnqNBExw,was_live
@bonj55,streams,Y3FOLvj6z4o,was_live
@bonj55,streams,A0w49ibu0aw,was_live
@bonj55,streams,f5Ie017MP7A,was_live
@bonj55,streams,Og1gNV_vTNA,was_live
@bonj55,streams,cBLLngZAYHI,was_live
@bonj55,streams,0e4bCfTazM4,was_live
@bonj55,streams,HDpHwCDp8jQ,was_live
@bonj55,streams,6VuBFdbxrSU,was_live
@bonj55,streams,F3HFfsYRoo4,was_live
@bonj55,streams,NZBuZHAsBkA,was_live
@bonj55,streams,ziRIGCs7f9Q,was_live
@bonj55,streams,uqUtOaanlpI,was_live
@bonj55,streams,hemmvjUbb2M,was_live
@bonj55,streams,XkTZYNmoVl8,was_live
@bonj55,streams,1VsCqFPKTOk,was_live
@bonj55,streams,9QIMWfsgyP8,was_live
@bonj55,streams,Pu_jX1R61ZQ,was_live
@bonj55,streams,E-Kl48OtYFg,was_live
@bonj55,streams,csCQPze-7fE,was_live
@bonj55,streams,7JJ4OHeFCwI,was_live
@bonj55,streams,Ihfe7QDk7Tk,was_live
@bonj55,streams,wjMNIev2RSk,was_live
@bonj55,streams,cLyuSjjDdpU,was_live
@bonj55,streams,SLoPaC5FfCs,was_live
@bonj55,streams,H1w_nW-6Jaw,was_live
@bonj55,streams,x31hpxGEUJg,was_live
@bonj55,streams,U4Auik4fEDo,was_live
@bonj55,streams,i3fMKsptKD0,was_live
@bonj55,streams,8AEdhwA6UYk,was_live
@bonj55,streams,CrMpq2e1_H4,was_live
@bonj55,streams,U78SCKlQJoA,was_live
@bonj55,streams,PY_UjYEdMlA,was_live
@bonj55,streams,-igaDMroGw8,was_live
@bonj55,streams,ExAhri22KkQ,was_live
@bonj55,streams,Lp7ZT3YRU00,was_live
@bonj55,streams,poV8WWmRWZ0,was_live
@bonj55,streams,34zDuXfAwYQ,was_live
@bonj55,streams,tbim6N_8f3s,was_live
@bonj55,streams,UtdSbFKu4xo,was_live
@bonj55,streams,P2U1HvQD9Bc,was_live
@bonj55,streams,HuvUDJhP5WI,was_live
@bonj55,streams,radwxATpyaE,was_live
@bonj55,streams,iGUZ3wFRTzM,was_live
@bonj55,streams,5gN7cdNpawA,was_live
@bonj55,streams,Dc0rpDHhhVw,was_live
@bonj55,streams,O2lKmQSz1zc,was_live
@bonj55,streams,RKyddTt-fHY,was_live
@bonj55,streams,yYQL-kobdqE,was_live
@bonj55,streams,0fKXHYPxB1E,was_live
@bonj55,streams,24DvUIxlrwM,was_live
@bonj55,streams,8eXU-cX86D8,was_live
@bonj55,streams,ZWGFg5RYvEI,was_live
@bonj55,streams,AY2BMhRHAwY,was_live
@bonj55,streams,Xu5kFqImUZs,was_live
@bonj55,streams,IkWCdPvOc_8,was_live
@bonj55,streams,lntXWCFFueY,was_live
@bonj55,streams,dr8daQ7oiEw,was_live
@bonj55,streams,_P_VCu6l_a0,was_live
@bonj55,streams,ua17DNMI8zE,was_live
@bonj55,streams,j-zxD0J1bk0,was_live
@bonj55,streams,KZxUMy3vbh8,was_live
@bonj55,streams,QSIsQyuekZs,was_live
@bonj55,streams,Gar7g52hkR8,was_live
@bonj55,streams,KvnHRrHNd4E,was_live
@bonj55,streams,JnB2af6mr28,was_live
@bonj55,streams,NLGiwUnNsjU,was_live
@bonj55,streams,0E_VxrSvDVI,was_live
@bonj55,streams,cxOgiIiR6qc,was_live
@bonj55,streams,p-3D7nzx3zw,was_live
@bonj55,streams,IPkqtk8IWro,was_live
@bonj55,streams,U0Aynel-rqc,was_live
@bonj55,streams,-bJaoxUw9CQ,was_live
@bonj55,streams,TLNxulqheqI,was_live
@bonj55,streams,i3KaJxmSKIQ,was_live
@bonj55,streams,vvmsZlRdzB0,was_live
@bonj55,streams,HbefIl39p_I,was_live
@bonj55,streams,0K5C4GxlPkk,was_live
@bonj55,streams,yDFOu6_h8GU,was_live
@bonj55,streams,L05JF99kOIk,was_live
@bonj55,streams,DZzvNORoS34,was_live
@bonj55,streams,GZ6ZNtTcL5s,was_live
@bonj55,streams,ii2apMECdfo,was_live
@bonj55,streams,gdh5Ml-0Vfg,was_live
@bonj55,streams,VxBzo8IJf2o,was_live
@bonj55,streams,Sj2oqOpN2f4,was_live
@bonj55,streams,PQxfUnU8Uu4,was_live
@bonj55,streams,1UfQH2aLslA,was_live
@bonj55,streams,lh4FY51XTQo,was_live
@bonj55,streams,Th72P6Vu3hc,was_live
@bonj55,streams,zShKhcuQyM8,was_live
@bonj55,streams,BhK4mCEr6rg,was_live
@bonj55,streams,2NW1q-LvmqM,was_live
@bonj55,streams,udhZvk0E75k,was_live
@bonj55,streams,Rv3qv4b6gS8,was_live
@bonj55,streams,gEScQGgH6XI,was_live
@bonj55,streams,_8zeSLAgMJg,was_live
@bonj55,streams,pj4CrZ3cVbM,was_live
@bonj55,streams,g5acKvsP51A,was_live
@bonj55,streams,qJ1noGQTT9Y,was_live
@bonj55,streams,zGzKmB63YjU,was_live
@bonj55,streams,GKc1MVa7sqA,was_live
@bonj55,streams,ECkBR6oKfkc,was_live
@bonj55,streams,Nk3f3H1GAME,was_live
@bonj55,streams,h2jpQmK_JIk,was_live
@bonj55,streams,994A4L3oAaw,was_live
@bonj55,streams,2lYnF8q-I-M,was_live
@bonj55,streams,jd-Mf7S_Ovo,was_live
@bonj55,streams,cHPiyy-ce_s,was_live
@bonj55,streams,6Y2yDU5m3tA,was_live
@bonj55,streams,H88l5ga_rUI,was_live
@bonj55,streams,VLCrYZ2HhuQ,was_live
@bonj55,streams,UnaWSOAKYcs,was_live
@bonj55,streams,2iw5p5nFsFU,was_live
@bonj55,streams,yytl5tLLMqw,was_live
@bonj55,streams,RTqyzLrm8rg,was_live
@bonj55,streams,W0n5K4jz0i4,was_live
@bonj55,streams,9xP24zAdvmY,was_live
@bonj55,streams,GgfdnWkFDK0,was_live
@bonj55,streams,NjClOI2Bc9A,was_live
@bonj55,streams,9Ho71OWyOGc,was_live
@bonj55,streams,tBJoAO2nk28,was_live
@bonj55,streams,ILFGwqhtjzM,was_live
@bonj55,streams,jIERP-5pWUY,was_live
@bonj55,streams,Lp6mdvExM4Q,was_live
@bonj55,streams,u3jYXJVA1G4,was_live
@bonj55,streams,QoNgmG4piBE,was_live
@bonj55,streams,fLqhy2j3r1o,was_live
@bonj55,streams,vlRfO5C3u7c,was_live
@bonj55,streams,Fhh7Ky-PCRg,was_live
@bonj55,streams,7xs5vgg3slM,was_live
@bonj55,streams,kw60Z6zheFQ,was_live
@bonj55,streams,8dZJ5VVOmQA,was_live
@bonj55,streams,KQMxL3bzRbY,was_live
@bonj55,streams,JspoANlB_bM,was_live
@bonj55,streams,jv7uvNAa-3w,was_live
@bonj55,streams,T1jndPav0II,was_live
@bonj55,streams,x8E4OEIVU-s,was_live
@bonj55,streams,bDugQhsNjg8,was_live
@bonj55,streams,HzM0ttdkwMQ,was_live
@bonj55,streams,q-3UtLSJqTo,was_live
@bonj55,streams,hlgV4tp5WvQ,was_live
@bonj55,streams,_t5VFneMBlI,was_live
@bonj55,streams,ZNQaH0adQ_g,was_live
@bonj55,streams,dU3ukzs0Tj8,was_live
@bonj55,streams,MA8AwvZNPwQ,was_live
@bonj55,streams,jaS58uZQQcQ,was_live
@bonj55,streams,F5xVwhu2N0U,was_live
@bonj55,streams,xVjZgCWLbVA,was_live
@bonj55,streams,HaLBsgrp1RM,was_live
@bonj55,streams,CpNOOX0jd2M,was_live
@bonj55,streams,_zpjQBKf-1w,was_live
@bonj55,streams,wyyL2Zt-S1I,was_live
@bonj55,streams,dNQzGrS9R5A,was_live
@bonj55,streams,QT-pIm-TJn8,was_live
@bonj55,streams,Mqbl72R8yg0,was_live
@bonj55,streams,VOxmZHtNC2k,was_live
@bonj55,streams,rfKhTrqw-Ng,was_live
@bonj55,streams,_DIwe192trQ,was_live
@bonj55,streams,FyK6F_CRpRI,was_live
@bonj55,streams,SWiXjdmM-Z4,was_live
@bonj55,streams,PdfI4kD06WQ,was_live
@bonj55,streams,IaY8JIj-rzI,was_live
@bonj55,streams,EB18T5jnzfI,was_live
@bonj55,streams,QYgPnVYQMu4,was_live
@bonj55,streams,BihOD3KCCoo,was_live
@bonj55,streams,vZRV4wmC1T8,was_live
@bonj55,streams,ATP5vGSOovQ,was_live
@bonj55,streams,S9fl84PmNvI,was_live
@bonj55,streams,AnjXdPzEi9o,was_live
@bonj55,streams,Hvb_wV_fZ2E,was_live
@bonj55,streams,4eYbUvrllBw,was_live
@bonj55,streams,xTVa6c_NqZE,was_live
@bonj55,streams,bQdAm3qJ8nk,was_live
@bonj55,streams,a3P3zAy2X9A,was_live
@bonj55,streams,iasb4Ui3MEU,was_live
@bonj55,streams,7fH4CflgWzU,was_live
@bonj55,streams,5OTlTWiiivc,was_live
@bonj55,streams,ZJPUe2izA4M,was_live
@bonj55,streams,QF15x9Z4t7k,was_live
@bonj55,streams,YDp17SL5Rv4,was_live
@bonj55,streams,e0zPC8zOpUw,was_live
@bonj55,streams,oWED7ZC5AS4,was_live
@bonj55,streams,_jsTCm9ZZ-0,was_live
@bonj55,streams,EKXnGrth8h8,was_live
@bonj55,streams,acoJ36R1rfk,was_live
@bonj55,streams,rg-yay_Elqo,was_live
@bonj55,streams,WmdfeKbUA80,was_live
@bonj55,streams,HE4fbPcbF3A,was_live
@bonj55,streams,ODoKSVTlRlg,was_live
@bonj55,streams,1b7yshghQpQ,was_live
@bonj55,streams,Bw6igXLZ50g,was_live
@bonj55,streams,8BAHya1btPE,was_live
@bonj55,streams,hbu9QF1tXAw,was_live
@bonj55,streams,bICAGPqHZLU,was_live
@bonj55,streams,QOd0d2YKAiQ,was_live
@bonj55,streams,uT3spEse-SA,was_live
@bonj55,streams,KP8nsM96Ze4,was_live
@bonj55,streams,q7iyqEmLGio,was_live
@bonj55,streams,b3pdeshNwhY,was_live
@bonj55,streams,A9XQ7ubJxwI,was_live
@bonj55,streams,bYYJFyBkpPo,was_live
@bonj55,streams,hwQrehv0DW0,was_live
@bonj55,streams,OYRhUVWTG1o,was_live
@bonj55,streams,WtK5LN-jPcg,was_live
@bonj55,streams,6XPnOHfuZWQ,was_live
@bonj55,streams,HbsUSP_YE1k,was_live
@bonj55,streams,M8RxJrKSuT0,was_live
@bonj55,streams,KlGESvpCr5g,was_live
@bonj55,streams,JfjQ3vY80d4,was_live
@bonj55,streams,i0FpbcA528Q,was_live
@bonj55,streams,R3utEpGr7ls,was_live
@bonj55,streams,DoJuAL7Hklo,was_live
@bonj55,streams,Kqrggw5ddLY,was_live
@bonj55,streams,_zQCZ9MiuDM,was_live
@bonj55,streams,HHVRqdNrVpM,was_live
@bonj55,streams,8GSVCP9OWTQ,was_live
@bonj55,streams,8EogkhbNg_o,was_live
@bonj55,streams,CzmzhXj5En0,was_live
@bonj55,streams,cU09tvGSAIo,was_live
@bonj55,streams,rqCHVSGDebc,was_live
@bonj55,streams,OxMPxVn9KNM,was_live
@bonj55,streams,UFxJzacNaLM,was_live
@bonj55,streams,wN5PomYvifI,was_live
@bonj55,streams,k7GBUpMofK8,was_live
@bonj55,streams,V8waponcWyw,was_live
@bonj55,streams,PHPyDHEsZAo,was_live
@bonj55,streams,gxx7ZJNRqLw,was_live
@bonj55,streams,QsmDdU9tXIc,was_live
@bonj55,streams,oHeVhcg1N3s,was_live
@bonj55,streams,b-VcQmsyz0c,was_live
@bonj55,streams,JSH_z9Q4ObA,was_live
@bonj55,streams,t8_Zn_o4x6g,was_live
@bonj55,streams,8xQyN1_AVxc,was_live
@bonj55,streams,QyIRv5t3CPk,was_live
@bonj55,streams,mPbvCbMkNhE,was_live
@bonj55,streams,h49ilAHtk_c,was_live
@bonj55,streams,-ibA0OciVcM,was_live
@bonj55,streams,L3-NCXdYk2g,was_live
@bonj55,streams,ZuDShGkrCfA,was_live
@bonj55,streams,Yb4P4QB2fOM,was_live
@bonj55,streams,OE34C81sYfQ,was_live
@bonj55,streams,1oKKT9Okx_M,was_live
@bonj55,streams,IPdi7HmQOjo,was_live
@bonj55,streams,GFl7UOJ07JA,was_live
@bonj55,streams,fxqFGMJmZLg,was_live
@bonj55,streams,jKiwZIZ1TKE,was_live
@bonj55,streams,UscCJ6VzaRs,was_live
@bonj55,streams,C7TeaZLYZZw,was_live
@bonj55,streams,A_NTejybYB8,was_live
@bonj55,streams,dXKJHVnfMWo,was_live
@bonj55,streams,FwC6FkEmL24,was_live
@bonj55,streams,gdLWwWlmPO4,was_live
@bonj55,streams,Ay0iCfKYWYE,was_live
@bonj55,streams,sB2FL8Z2a5Y,was_live
@bonj55,streams,WFMPVOtEKNw,was_live
@bonj55,streams,mxt5UQZOyvg,was_live
@bonj55,streams,f412kliemPk,was_live
@bonj55,streams,C8PdkcP7XE0,was_live
@bonj55,streams,B7tIjvbccPY,was_live
@bonj55,streams,bx6E5VGJvG4,was_live
@bonj55,streams,Rj9_HmtSS1M,was_live
@bonj55,streams,7t3g2Ma1LEo,was_live
@bonj55,streams,I32Dv4RIgVk,was_live
@bonj55,streams,lsYqTpYEqo8,was_live
@bonj55,streams,JPrKxnoU3dE,was_live
@bonj55,streams,nmrHHAw7XEI,was_live
@bonj55,streams,xuJJG3UeZ5c,was_live
@bonj55,streams,4Cct8tRt_34,was_live
@bonj55,streams,7JfnMBUcT_c,was_live
@bonj55,streams,3vZm7rZkFq8,was_live
@bonj55,streams,feZv1ZL_720,was_live
@bonj55,streams,rgqfSBfthQU,was_live
@bonj55,streams,XjBVxIs7pas,was_live
